order_item_id,order_id,product_id,quantity,unit_price,discount_rate
1723,915,157,1,72.23,0.1500
1724,915,209,2,7873.11,0.0500
1725,916,193,3,6064.84,0.2000
1726,916,142,4,-79.34,0.2000
1727,916,108,2,485.38,0.0500
1728,917,214,3,392.50,0.1500
1729,918,242,2,15028.40,0.0300
1730,919,81,5,9154.64,0.2000
1731,919,253,3,43.54,0.0500
1732,920,222,1,20.81,0.0300
1733,920,254,1,47.54,0.2000
1734,920,8,5,405.22,0.1500
1735,920,269,3,31.61,0.1000
1736,921,279,4,346.13,0.1500
1737,921,289,4,3855.07,0.0000
1738,922,19,4,1985.50,0.1000
1739,923,31,5,57.08,0.0500
1740,923,19,5,-2267.28,0.0000
1741,923,101,3,1140.05,0.0500
1742,924,72,4,350.64,0.0000
1743,925,158,5,35.97,0.1000
1744,926,140,1,287.52,0.1000
1745,927,72,1,365.18,0.2000
1746,928,137,1,1113.71,0.0000
1747,929,4,2,2374.70,0.0000
1748,929,44,5,402.37,0.1000
1749,930,256,5,41.21,0.0300
1750,930,261,5,248.08,0.1000
1751,931,4,2,2398.63,0.0300
1752,931,163,3,752.48,0.1500
1753,932,216,4,1724.82,0.1500
1754,932,289,1,3657.48,0.0500
1755,933,36,2,3753.57,0.0000
1756,933,33,1,4759.66,0.0500
1757,934,34,5,6042.56,0.2000
1758,935,141,3,200.81,0.0000
1759,935,267,3,88.11,0.1000
1760,935,161,1,5729.52,0.0300
1761,935,274,5,9076.33,0.1000
1762,936,258,1,13804.76,0.2000
1763,937,269,5,33.24,0.1500
1764,938,290,5,12312.05,0.0300
1765,938,20,4,3361.03,0.1500
1766,939,243,2,1417.00,0.0300
1767,939,239,2,61.80,0.0000
1768,939,280,5,432.85,0.0300
1769,939,164,2,4762.78,0.0500
1770,940,230,5,1422.90,0.0500
1771,941,258,5,13054.58,0.2000
1772,941,278,1,1576.46,0.0300
1773,942,71,1,202.04,0.1500
1774,943,108,1,109646.01,0.1500
1775,944,124,2,101.39,0.1500
1776,944,213,2,638.85,0.0500
1777,944,211,5,799.22,0.1500
1778,945,289,2,3518.14,0.0500
1779,945,105,5,1276.58,0.0500
1780,945,24,1,920.08,0.2000
1781,946,117,4,193.72,0.2000
1782,947,271,2,81.23,0.0000
1783,947,226,1,13908.60,0.1500
1784,948,46,2,98.50,0.2000
1785,948,241,0,4764.53,0.0300
1786,948,128,4,101.29,0.1500
1787,949,224,4,17.57,0.0300
1788,950,176,3,45.03,0.0300
1789,950,216,0,1699.09,0.1000
1790,951,107,5,109.56,0.1000
1791,952,170,2,1429.05,0.0000
1792,953,275,3,1629.79,0.0500
1793,953,75,0,177.40,0.0500
1794,953,95,5,65.65,0.1500
1795,954,38,4,282.29,0.0500
1796,955,236,1,82.20,0.1500
1797,956,138,3,2024.26,0.0500
1798,956,250,2,1384.63,0.0500
1799,957,6,5,1518.15,0.1500
1800,957,37,5,301.80,0.0300
1801,958,244,2,1637.61,0.0300
1802,958,244,1,1666.15,0.2000
1803,959,57,5,174.03,0.0000
1804,959,147,2,1795.47,0.0000
1805,960,63,0,139.22,0.1000
1806,960,179,5,384.60,0.1000
1807,961,127,4,45.38,0.0500
1808,961,216,5,1745.36,0.0300
1809,961,183,1,363.55,0.0500
1810,962,152,2,406.68,0.2000
1811,962,146,4,17176.00,0.0300
1812,963,32,2,37.00,0.1000
1813,964,59,2,56.40,0.1500
1814,964,149,4,160.15,0.1500
1815,965,152,4,444.95,0.1500
1816,966,194,1,14314.53,0.2000
1817,966,214,2,392.85,0.1000
1818,966,261,5,246.70,0.2000
1819,967,79,4,50.22,0.1500
1820,968,25,1,1182.31,0.1000
1821,969,211,5,738.93,0.0300
1822,969,162,4,16585.13,0.1000
1823,970,239,1,67.65,0.0000
1824,971,127,1,45.93,0.0000
1825,972,228,1,4024.48,0.0500
1826,972,300,1,69.74,0.2000
1827,972,119,4,91.82,0.0000
1828,972,281,4,616.19,0.1500
1829,973,134,2,494.46,0.1000
1830,974,190,1,79.24,0.0300
1831,974,177,2,7815.16,0.1500
1832,975,256,2,44.47,0.0000
1833,975,277,2,267.44,0.0000
1834,976,140,1,279.42,0.2000
1835,976,289,4,3870.47,0.0300
1836,976,189,2,190.96,0.0000
1837,977,31,2,55.24,0.1500
1838,978,254,5,45.66,0.1500
1839,978,130,5,8397.26,0.0300
1840,979,235,2,199.16,0.0500
1841,980,38,3,267.40,0.1500
1842,980,132,2,4476.57,0.1500
1843,981,218,1,1487.93,0.1500
1844,982,250,5,1261.17,0.1500
1845,982,77,4,69.01,0.2000
1846,983,18,4,15405.39,0.0300
1847,984,184,4,966.31,0.0500
1848,985,184,4,1075.28,0.0000
1849,986,15,5,81.59,0.2000
1850,986,269,5,30.48,0.0300
1851,987,222,5,20.98,0.1500
1852,987,117,3,193.01,0.0300
1853,987,33,3,4519.27,0.2000
1854,988,125,5,233.93,0.1500
1855,988,90,1,826.95,0.2000
1856,989,70,5,1097.68,0.1000
1857,989,48,4,42.18,0.0500
1858,990,265,2,882.31,0.1500
1859,990,3,2,643.79,0.1000
1860,990,226,3,13583.06,0.0300
1861,991,137,1,1177.10,0.1000
1862,991,45,4,207.98,0.0500
1863,991,256,2,41.61,0.0300
1864,991,275,4,1572.74,0.2000
1865,992,58,3,977.97,0.2000
1866,992,45,2,183.04,0.2000
1867,993,184,4,1068.48,0.1000
1868,993,278,1,1595.88,0.0300
1869,994,66,4,15096.11,0.0500
1870,995,28,1,413.67,0.1500
1871,996,136,2,425.31,0.1500
1872,996,257,4,4222.41,0.1000
1873,996,258,5,14498.20,0.0300
1874,996,56,3,992.02,0.0000
1875,997,143,5,33.57,0.2000
1876,997,220,3,243.47,0.0500
1877,997,221,5,66.78,0.1000
1878,998,95,3,60.96,0.1500
1879,998,288,4,108.10,0.1500
1880,998,205,2,174.83,0.0000
1881,999,65,5,8788.60,0.0000
1882,999,199,3,317.20,0.0300
1883,999,291,1,2101.41,0.0500
1884,999,3,3,589.57,0.1000
1885,1000,283,4,201.77,0.0500
1886,1001,50,2,9929.43,0.1500
1887,1001,106,3,1783.08,0.1500
1888,1002,144,3,61.25,0.0300
1889,1002,242,1,13494.50,0.2000
1890,1002,84,3,1891.20,0.2000
1891,1003,92,5,184.24,0.0000
1892,1004,259,1,231.34,0.2000
1893,1004,76,5,327.12,0.0300
1894,1004,7,5,159.34,0.0300
1895,1005,294,1,1119.30,0.2000
1896,1006,92,4,177.58,0.1000
1897,1007,117,5,187.70,0.2000
1898,1008,260,5,1363.91,0.0500
1899,1008,57,2,188.64,0.1000
1900,1009,88,3,865.92,0.0500
1901,1009,4,5,2373.69,0.0000
1902,1010,67,3,1675.58,0.0000
1903,1010,27,4,73.99,0.0500
1904,1010,140,4,282.24,0.1000
1905,1011,12,1,327.25,0.1000
1906,1011,200,1,782.80,0.1500
1907,1011,42,2,2184.99,0.0300
1908,1012,2,4,8549.97,0.0300
1909,1012,27,2,71.67,0.2000
1910,1013,18,4,14749.50,0.0000
1911,1014,272,3,31.96,0.0500
1912,1015,220,3,229.12,0.2000
1913,1016,188,2,124.02,0.1000
1914,1016,269,5,29.35,0.0000
1915,1017,296,5,348.70,0.1000
1916,1018,167,5,225.37,0.2000
1917,1018,30,3,152.29,0.0500
1918,1019,241,5,4882.52,0.2000
1919,1019,53,1,754.31,0.1000
1920,1019,121,5,830.14,0.2000
1921,1019,30,3,137.07,0.1000
1922,1020,262,3,774.18,0.2000
1923,1020,141,5,218.21,0.1000
1924,1020,32,5,38.77,0.2000
1925,1020,165,3,103.88,0.1500
1926,1021,186,1,1423.28,0.2000
1927,1021,244,4,1854.45,0.2000
1928,1022,288,3,112.30,0.0000
1929,1022,250,4,1312.59,0.0500
1930,1023,128,5,94.44,0.0300
1931,1024,72,4,347.04,0.2000
1932,1024,193,2,5633.45,0.2000
1933,1025,169,3,197.98,0.1500
1934,1026,14,1,62.49,0.1500
1935,1026,185,1,685.73,0.1000
1936,1027,36,1,3665.39,0.2000
1937,1027,23,2,-303.25,0.0000
1938,1027,198,4,565.35,0.0500
1939,1028,118,5,646.02,0.1500
1940,1028,150,4,421.37,0.0300
1941,1029,221,5,70.50,0.0000
1942,1029,267,5,82.52,0.2000
1943,1030,117,3,190.23,0.1000
1944,1030,84,1,2016.58,0.0500
1945,1031,52,1,1389.05,0.1000
1946,1032,144,3,63.27,0.0500
1947,1032,49,2,1695.99,0.0300
1948,1033,174,4,115.05,0.0000
1949,1034,52,5,1255.05,0.1500
1950,1034,296,3,329.24,0.0300
1951,1034,270,4,108.56,0.0300
1952,1035,174,2,131.45,0.2000
1953,1036,18,3,14148.43,0.2000
1954,1036,120,1,304.90,0.0300
1955,1037,275,4,1594.42,0.1500
1956,1037,183,3,358.62,0.0300
1957,1037,53,4,796.44,0.0000
1958,1038,167,1,223.78,0.1500
1959,1038,162,5,16972.17,0.1000
1960,1039,39,5,447.96,0.1000
1961,1040,177,3,7901.47,0.0000
1962,1040,200,2,773.05,0.1500
1963,1041,247,3,277.04,0.1500
1964,1041,68,3,-2730.03,0.0000
1965,1041,149,1,170.35,0.0300
1966,1042,177,2,7354.24,0.2000
1967,1042,43,2,82.46,0.0300
1968,1043,190,5,72.29,0.1000
1969,1044,232,5,1512.19,0.0300
1970,1044,233,2,257.04,0.2000
1971,1045,100,1,2063.63,0.0500
1972,1046,110,2,65.28,0.2000
1973,1047,97,3,5860.17,0.0300
1974,1047,85,5,1064.30,0.1500
1975,1048,258,4,13890.81,0.0300
1976,1048,195,5,811.35,0.0300
1977,1049,256,5,42.31,0.2000
1978,1049,105,1,1292.03,0.1000
1979,1049,266,3,2145.80,0.0300
1980,1050,35,1,2276.30,0.1500
1981,1051,93,3,44.17,0.1000
1982,1051,106,2,1743.83,0.1000
1983,1052,93,1,39.92,0.1500
1984,1052,171,2,159.51,0.0300
1985,1053,157,4,75.58,0.2000
1986,1053,202,1,2156.28,0.2000
1987,1053,271,5,78.93,0.2000
1988,1054,27,1,74.10,0.0300
1989,1054,221,3,68.37,0.1000
1990,1054,169,1,642.38,0.0500
1991,1055,137,3,1173.14,0.0500
1992,1055,152,5,397.22,0.1500
1993,1055,166,4,651.07,0.1000
1994,1056,65,2,8494.23,0.0500
1995,1057,190,4,76.64,0.0300
1996,1057,47,0,50.66,0.1500
1997,1058,122,5,1378.01,0.1000
1998,1058,206,4,163.81,0.2000
1999,1059,288,4,104.82,0.1500
2000,1059,5,1,221.70,0.1500
2001,1059,123,5,218.81,0.0500
2002,1060,271,2,85.76,0.0000
2003,1060,23,2,295.82,0.1000
2004,1060,48,2,39.46,0.1500
2005,1061,252,2,418.31,0.0500
2006,1062,278,2,1419.66,0.0000
2007,1063,298,3,282.72,0.2000
2008,1063,43,2,77.03,0.1500
2009,1064,223,2,37.35,0.1500
2010,1065,296,2,346.27,0.2000
2011,1066,255,3,32.32,0.0300
2012,1067,135,4,479.08,0.2000
2013,1068,289,2,3920.67,0.0000
2014,1069,252,4,415.50,0.2000
2015,1070,155,1,106.77,0.0500
2016,1070,228,2,3793.53,0.2000
2017,1070,231,0,452.60,0.0000
2018,1071,108,2,472.87,0.2000
2019,1071,216,2,1587.46,0.0000
2020,1072,135,3,462.18,0.0300
2021,1073,68,1,2837.47,0.0500
2022,1073,91,5,65.73,0.0000
2023,1074,90,5,771.22,0.0300
2024,1074,53,3,798.14,0.0000
2025,1075,244,2,1749.40,0.0500
2026,1076,91,5,67.31,0.0000
2027,1076,228,4,4320.62,0.2000
2028,1077,179,5,396.78,0.0000
2029,1077,109,1,217.90,0.1000
2030,1078,233,2,276.64,0.1000
2031,1079,3,4,595.14,0.1500
2032,1080,274,2,9162.35,0.1000
2033,1080,184,1,999.77,0.0500
2034,1081,245,5,645.09,0.1500
2035,1082,98,4,12242.36,0.0000
2036,1082,22,3,856.64,0.0000
2037,1083,88,2,793.32,0.0500
2038,1084,106,4,1744.68,0.0000
2039,1084,241,0,5192.57,0.2000
2040,1085,60,4,80.99,0.0000
2041,1085,216,3,1688.63,0.0500
2042,1085,144,2,62.45,0.2000
2043,1086,236,2,82.56,0.2000
2044,1086,6,4,1539.17,0.2000
2045,1087,9,0,323.27,0.1000
2046,1087,67,3,1585.97,0.0300
2047,1087,275,1,1514.02,0.0300
2048,1088,109,4,218.68,0.1000
2049,1089,4,5,2418.31,0.2000
2050,1090,105,2,1309.52,0.1000
2051,1091,218,3,1499.70,0.0300
2052,1091,114,2,12091.16,0.1000
2053,1092,108,1,531.27,0.0500
2054,1092,180,1,3782.04,0.2000
2055,1093,157,4,78.75,0.0000
2056,1094,263,2,233.92,0.1500
2057,1095,212,1,-2646.51,0.2000
2058,1096,138,3,1956.88,0.2000
2059,1096,70,0,1072.53,0.2000
2060,1097,256,4,43.55,0.0500
2061,1097,21,1,121.97,0.1500
2062,1097,64,3,31.12,0.0000
2063,1098,110,5,57.26,0.0500
2064,1098,265,1,827.71,0.0500
2065,1099,270,5,119.33,0.2000
2066,1099,114,2,12794.16,0.0300
2067,1099,210,3,16722.97,0.1000
2068,1100,67,4,1597.31,0.0000
2069,1100,241,4,4914.00,0.0300
2070,1101,131,1,1039.28,0.1000
2071,1102,44,2,382.91,0.0300
2072,1102,214,5,384.07,0.0000
2073,1103,193,5,5499.28,0.0000
2074,1103,115,2,838.00,0.2000
2075,1104,235,5,207.85,0.0500
2076,1104,264,5,896.05,0.2000
2077,1105,60,4,83.49,0.0000
2078,1106,125,4,229.27,0.0500
2079,1107,61,5,103.15,0.0300
2080,1107,170,3,1455.76,0.0300
2081,1107,252,5,440.79,0.1500
2082,1107,251,5,242.12,0.1000
2083,1108,299,4,226.39,0.0300
2084,1109,37,3,303.31,0.1500
2085,1110,148,0,960.94,0.1500
2086,1111,36,1,-3635.96,0.0300
2087,1112,15,1,83.97,0.0500
2088,1112,35,1,1780.77,0.0000
2089,1112,16,1,43.64,0.0500
2090,1113,132,3,4610.49,0.1000
2091,1113,49,5,1709.87,0.0300
2092,1113,26,5,1009.54,0.0000
2093,1114,160,4,113.93,0.1500
2094,1114,51,5,1384.63,0.0000
2095,1115,46,4,89.44,0.1500
2096,1116,102,2,1253.97,0.1000
2097,1116,168,3,1163.61,0.1500
2098,1116,44,1,384.09,0.0500
2099,1117,242,1,13623.87,0.0300
2100,1118,179,2,369.09,0.1500
2101,1119,12,1,313.24,0.2000
2102,1119,165,3,104.30,0.0300
2103,1119,168,2,1199.65,0.0000
2104,1120,299,5,227.56,0.1500
2105,1120,47,3,52.81,0.0300
2106,1120,31,4,53.20,0.0300
2107,1120,158,4,35.92,0.0300
2108,1121,203,3,167.45,0.0000
2109,1122,64,2,32.09,0.1500
2110,1122,167,3,219.12,0.1500
2111,1122,136,1,387.43,0.0500
2112,1122,218,5,1535.58,0.0500
2113,1123,145,5,5726.23,0.1500
2114,1123,155,5,109.11,0.0000
2115,1124,142,2,69.94,0.0300
2116,1125,230,2,1283.25,0.0000
2117,1125,292,2,1367.83,0.1500
2118,1126,283,1,197.66,0.1000
2119,1126,79,2,51.38,0.1500
2120,1126,255,3,32.90,0.0500
2121,1127,39,4,492.14,0.0300
2122,1127,228,1,3845.81,0.2000
2123,1128,227,4,519.02,0.0300
2124,1128,254,4,43.86,0.0000
2125,1128,98,2,12305.53,0.0300
2126,1128,94,5,113.14,0.0000
2127,1129,231,4,501.21,0.0500
2128,1129,190,5,76.40,0.1000
2129,1129,283,3,214.63,0.1500
2130,1130,217,3,1258.25,0.0300
2131,1130,131,3,1034.15,0.1500
2132,1131,195,2,804.90,0.1000
2133,1132,13,5,57.54,0.0500
2134,1133,30,2,141.85,0.1000
2135,1134,270,5,109.38,0.1000
2136,1134,209,5,7545.84,0.2000
2137,1135,264,4,918.17,0.1000
2138,1135,36,1,3588.60,0.0300
2139,1136,253,4,45.94,0.0500
2140,1136,90,2,783.59,0.0500
2141,1137,254,4,49.85,0.2000
2142,1137,12,3,321.80,0.0000
2143,1138,187,2,68.39,0.0000
2144,1139,248,2,406.70,0.0000
2145,1139,36,3,3475.27,0.1000
2146,1140,172,4,174.37,0.0500
2147,1140,89,2,503.01,0.0300
2148,1141,190,5,72.95,0.1000
2149,1141,247,4,282.69,0.0300
2150,1142,81,2,8764.77,0.0500
2151,1142,187,3,69.52,0.0500
2152,1142,287,1,59.93,0.1500
2153,1143,137,3,1132.20,0.0300
2154,1143,4,4,2246.62,0.0500
2155,1143,236,3,78.77,0.0300
2156,1144,107,5,117.14,0.2000
2157,1144,24,5,834.91,0.0300
2158,1145,124,5,101.33,0.2000
2159,1146,91,1,71.22,0.1500
2160,1147,37,5,292.31,0.0000
2161,1148,284,5,111.99,0.1500
2162,1148,49,2,1745.57,0.0000
2163,1149,279,5,380.58,0.0500
2164,1150,69,4,428.63,0.1500
2165,1150,15,1,85.16,0.0300
2166,1150,17,5,8239.77,0.0300
2167,1150,147,5,1751.20,0.0000
2168,1151,259,2,221.59,0.0500
2169,1152,254,3,49.58,0.1000
2170,1153,213,5,687.50,0.0500
2171,1153,114,1,12919.17,0.1000
2172,1153,96,2,101.08,0.1500
2173,1154,71,5,194.66,0.0300
2174,1155,212,4,2781.32,0.0000
2175,1155,200,4,742.39,0.0000
2176,1155,247,3,279.37,0.1000
2177,1156,170,2,1427.92,0.0000
2178,1156,119,5,96.55,0.1000
2179,1156,103,4,427.74,0.0300
2180,1157,284,5,117.68,0.1000
2181,1157,260,2,1263.33,0.0300
2182,1157,167,4,231.70,0.1500
2183,1157,163,2,745.92,0.1000
2184,1158,170,2,1520.09,0.0000
2185,1159,120,1,308.92,0.2000
2186,1160,136,3,424.21,0.2000
2187,1160,292,5,1362.86,0.0300
2188,1161,281,3,619.65,0.2000
2189,1162,269,5,30.13,0.0500
2190,1162,8,3,408.08,0.0300
2191,1163,162,1,18087.41,0.1500
2192,1164,254,1,47.66,0.0000
2193,1164,221,4,71.08,0.1500
2194,1165,123,3,231.95,0.2000
2195,1166,266,2,1962.02,0.0500
2196,1167,6,3,1560.99,0.2000
2197,1167,164,2,4340.62,0.0000
2198,1167,14,2,69.02,0.0500
2199,1167,95,4,62.93,0.0000
2200,1168,44,5,414.82,0.0300
2201,1168,84,1,90096.39,0.0500
2202,1168,2,5,7716.07,0.2000
2203,1169,111,1,21.42,0.1000
2204,1170,14,4,70.11,0.1500
2205,1171,121,5,823.02,0.1000
2206,1171,221,3,67.16,0.1000
2207,1172,80,1,79.38,0.0500
2208,1173,268,4,423.44,0.0000
2209,1174,216,3,1668.76,0.2000
2210,1174,40,1,1406.64,0.1500
2211,1174,243,4,1291.34,0.0500
2212,1175,22,2,829.71,0.1500
2213,1175,143,4,32.49,0.0500
2214,1175,296,1,336.06,0.1500
2215,1175,64,2,32.09,0.2000
2216,1176,169,3,1557.21,0.0300
2217,1176,175,5,64.38,0.0000
2218,1177,193,1,5805.60,0.0500
2219,1177,107,2,120.42,0.1500
2220,1178,79,5,49.28,0.1000
2221,1178,90,5,776.97,0.1500
2222,1178,187,2,69.76,0.0300
2223,1179,18,5,14662.10,0.2000
2224,1179,145,5,5693.72,0.0500
2225,1179,209,5,8201.10,0.2000
2226,1180,6,4,1451.28,0.0000
2227,1180,70,2,1061.81,0.0500
2228,1180,45,1,184.00,0.0300
2229,1181,220,4,247.82,0.2000
2230,1182,266,1,1919.25,0.0500
2231,1182,251,3,249.40,0.2000
2232,1183,35,5,1692.70,0.2000
2233,1183,21,5,112.32,0.1000
2234,1183,221,1,68.68,0.0500
2235,1183,192,4,96.94,0.0000
2236,1184,36,1,3644.11,0.1000
2237,1184,160,4,114.00,0.1000
2238,1184,173,3,209.27,0.1500
2239,1185,299,4,233.97,0.1000
2240,1186,62,2,46.22,0.0000
2241,1187,210,3,15505.37,0.0000
2242,1188,225,5,6533.09,0.0000
2243,1189,45,1,207.72,0.0000
2244,1189,213,1,693.99,0.0000
2245,1189,157,3,73.27,0.0500
2246,1190,269,3,32.10,0.0000
2247,1190,277,3,284.48,0.1500
2248,1191,65,5,8480.85,0.0000
2249,1191,160,3,115.13,0.2000
2250,1192,260,5,1317.50,0.1500
2251,1193,93,4,45.11,0.1000
2252,1194,61,4,105.41,0.1000
2253,1194,259,5,227.28,0.1000
2254,1194,26,3,1024.51,0.0500
2255,1195,153,2,1904.61,0.2000
2256,1196,134,2,507.02,0.0000
2257,1197,249,4,817.30,0.1500
2258,1197,261,5,259.04,0.0500
2259,1197,170,2,1375.45,0.0500
2260,1198,204,3,138.87,0.0500
2261,1198,94,4,113.90,0.2000
2262,1199,156,0,328.19,0.1000
2263,1199,112,4,19.36,0.2000
2264,1200,234,5,912.49,0.1000
2265,1201,162,5,17275.36,0.0000
2266,1202,47,2,51.10,0.0000
2267,1203,257,1,3952.19,0.0500
2268,1203,243,5,1289.70,0.2000
2269,1203,139,1,195.86,0.2000
2270,1203,236,4,77.05,0.0500
2271,1204,275,4,1676.90,0.1000
2272,1204,69,1,422.10,0.2000
2273,1205,76,5,333.15,0.2000
2274,1205,72,2,325.17,0.0500
2275,1206,14,4,64.80,0.2000
2276,1207,122,3,1501.81,0.1500
2277,1208,73,3,-541.26,0.0000
2278,1208,96,2,109.74,0.0300
2279,1209,140,5,314.29,0.2000
2280,1210,31,5,56.35,0.1500
2281,1210,69,4,405.91,0.1000
2282,1210,43,2,78.05,0.0300
2283,1211,164,4,4528.16,0.0300
2284,1212,151,2,262.92,0.0300
2285,1213,190,2,73.40,0.0000
2286,1214,161,3,5900.90,0.0300
2287,1214,151,4,277.60,0.2000
2288,1215,216,2,1612.96,0.1500
2289,1215,173,2,215.15,0.1500
2290,1216,75,3,170.62,0.1000
2291,1217,182,4,869.09,0.2000
2292,1218,113,3,7374.01,0.1000
2293,1218,205,2,179.15,0.0500
2294,1219,52,1,1380.27,0.0500
2295,1219,291,4,2257.23,0.0300
2296,1220,206,5,163.29,0.0000
2297,1221,171,5,161.45,0.2000
2298,1221,57,3,192.34,0.0500
2299,1222,174,4,116.10,0.2000
2300,1222,62,4,47.40,0.0500
2301,1223,75,1,188.73,0.1000
2302,1224,75,1,180.27,0.0000
2303,1224,140,4,303.42,0.0000
2304,1225,33,5,4830.82,0.1500
2305,1226,67,5,1628.03,0.1500
2306,1227,19,2,2064.64,0.0300
2307,1228,160,5,114.15,0.0000
2308,1228,78,1,99.76,0.0000
2309,1229,161,4,5562.06,0.0300
2310,1230,287,4,65.87,0.0000
2311,1231,181,1,-524.43,0.1500
2312,1232,3,5,576.38,0.0500
2313,1232,225,2,6679.36,0.1500
2314,1233,262,1,822.49,0.0500
2315,1233,225,1,6945.36,0.0300
2316,1234,106,4,1733.78,0.0000
2317,1234,17,5,8062.95,0.0000
2318,1235,267,4,90.82,0.1000
2319,1236,216,1,1585.38,0.0500
2320,1237,117,2,195.21,0.0500
2321,1238,43,5,76.34,0.0300
2322,1238,50,1,10146.31,0.1000
2323,1239,208,4,51.11,0.0300
2324,1240,159,2,42.92,0.1000
2325,1240,284,1,105.53,0.0000
2326,1241,53,3,766.93,0.1000
2327,1241,227,1,1946.00,0.0500
2328,1241,222,4,22.92,0.0300
2329,1242,295,1,335.54,0.0300
2330,1243,54,1,764.67,0.1500
2331,1243,83,3,1633.39,0.0300
2332,1244,269,3,32.77,0.1500
2333,1244,84,3,1878.33,0.1000
2334,1245,40,3,1374.02,0.1500
2335,1245,121,3,738.02,0.0000
2336,1246,229,2,357.88,0.1000
2337,1247,116,3,3984.17,0.0000
2338,1248,45,5,196.18,0.0000
2339,1248,132,4,4385.12,0.0500
2340,1249,259,3,233.79,0.2000
2341,1250,173,2,216.30,0.1500
2342,1251,198,1,507.32,0.0500
2343,1252,64,5,30.73,0.0000
2344,1253,97,4,5538.42,0.0000
2345,1254,49,2,1691.43,0.1000
2346,1255,210,5,15575.45,0.0000
2347,1255,230,1,1367.98,0.1500
2348,1255,14,4,71.02,0.1500
2349,1255,62,0,42.42,0.1000
2350,1256,163,3,774.23,0.0500
2351,1257,69,5,418.72,0.0500
2352,1258,221,4,70.66,0.2000
2353,1258,49,3,1719.74,0.0000
2354,1258,201,4,323.57,0.1000
2355,1259,51,3,1485.85,0.0300
2356,1260,98,2,12516.59,0.2000
2357,1261,278,4,1588.30,0.1500
2358,1262,89,4,538.13,0.0000
2359,1262,201,5,318.30,0.1500
2360,1262,285,5,153.81,0.2000
2361,1263,80,4,81.50,0.0000
2362,1264,157,2,79.15,0.0500
2363,1264,258,5,14219.41,0.0300
2364,1265,85,2,940.59,0.1500
2365,1265,15,1,76.37,0.1500
2366,1265,156,3,311.77,0.1000
2367,1266,173,3,87184.25,0.1000
2368,1266,83,5,1649.26,0.2000
2369,1267,136,4,389.91,0.0500
2370,1267,29,3,38.54,0.1500
2371,1268,274,2,8907.68,0.0000
2372,1269,292,1,1349.78,0.0500
2373,1269,157,1,75.88,0.1000
2374,1269,195,5,857.07,0.0500
2375,1270,89,5,478.68,0.2000
2376,1271,2,1,8345.79,0.0500
2377,1271,181,1,508.90,0.2000
2378,1272,195,5,877.58,0.0500
2379,1272,53,2,764.57,0.0000
2380,1273,38,3,300.71,0.1500
2381,1274,145,3,5429.78,0.0300
2382,1274,222,2,20.56,0.1500
2383,1275,59,4,60.17,0.0500
2384,1275,107,4,116.73,0.2000
2385,1275,4,5,2319.73,0.1000
2386,1276,6,3,1450.43,0.1000
2387,1277,169,1,904.63,0.1500
2388,1277,3,3,615.82,0.0000
2389,1277,66,3,14870.00,0.2000
2390,1278,143,2,33.92,0.0500
2391,1278,58,1,974.41,0.1500
2392,1279,7,1,148.78,0.1000
2393,1280,98,4,11504.58,0.1000
2394,1280,76,5,-342.87,0.0000
2395,1280,178,2,13653.55,0.0000
2396,1280,102,5,1218.40,0.0300
2397,1281,121,2,748.63,0.0300
2398,1281,175,5,68.88,0.0000
2399,1281,114,5,13415.92,0.0300
2400,1282,149,1,154.34,0.0500
2401,1283,298,2,281.48,0.0500
2402,1284,117,2,184.45,0.1500
2403,1284,66,5,13917.09,0.1000
2404,1284,215,1,118.47,0.1500
2405,1284,2,5,8129.46,0.0500
2406,1285,2,1,7683.75,0.1500
2407,1285,213,5,629.54,0.0300
2408,1285,217,5,1360.97,0.0500
2409,1285,42,5,2225.52,0.0500
2410,1286,61,4,106.26,0.1500
2411,1286,28,5,409.32,0.1500
2412,1287,27,3,-73.77,0.1500
2413,1287,58,1,910.44,0.1000
2414,1287,266,2,1992.19,0.1500
2415,1288,146,3,17829.42,0.1000
2416,1288,143,3,34.32,0.2000
2417,1288,180,1,3620.37,0.0300
2418,1289,289,5,3501.02,0.0300
2419,1289,104,2,1163.61,0.1000
2420,1290,225,3,7332.91,0.2000
2421,1291,145,1,5195.97,0.1000
2422,1292,127,3,44.88,0.1500
2423,1292,47,3,49.44,0.0500
2424,1293,219,5,139.22,0.0300
2425,1294,42,3,2470.17,0.0000
2426,1294,103,5,467.33,0.1000
2427,1295,237,1,105.02,0.1500
2428,1296,216,5,1696.20,0.1500
2429,1297,50,0,9953.70,0.1000
2430,1297,82,2,6153.29,0.0000
2431,1298,126,3,25.81,0.1500
2432,1299,235,2,189.50,0.1500
2433,1299,210,2,16785.01,0.0500
2434,1300,9,4,313.41,0.0300
2435,1300,88,4,844.39,0.0500
2436,1301,237,5,101.94,0.1000
2437,1301,243,1,1298.35,0.2000
2438,1302,68,4,2859.37,0.0000
2439,1302,295,2,346.07,0.2000
2440,1303,179,0,358.84,0.2000
2441,1303,143,4,33.62,0.0000
2442,1304,252,1,443.02,0.1000
2443,1304,271,4,78.03,0.1500
2444,1305,23,3,307.10,0.0300
2445,1305,151,1,-287.87,0.2000
2446,1306,148,5,917.98,0.0500
2447,1307,268,2,444.68,0.2000
2448,1307,60,5,79.29,0.1000
2449,1307,124,2,94.09,0.0500
2450,1308,142,1,73.45,0.1000
2451,1309,19,5,2219.68,0.0300
