order_id,customer_id,order_date,order_status,total_amount
1232,48,2025-11-30,completed,14092.72
1233,191,2025-04-25,OK,7518.36
1234,812,Nov 21 2025,completed,47249.87
1235,162,08-03-2025,completed,326.95
1236,65,22/11/2025,done,1506.11
1237,716,06/05/2026,completed,370.9
1238,414,03/03/2026,pending,9501.93
1239,347,06/30/2025,completed,198.31
1240,977,28/04/2026,completed,182.79
1241,369,05/17/2025,completed,4008.34
1242,40,14-03-2026,pending,325.47
1243,229,04/28/2026,pending,5403.13
1244,784,Jul 10 2025,return,5155.05
1245,376,04-09-2025,completed,5717.81
1246,44,Aug 01 2025,completed,644.18
1247,97,2025-09-12,completed,11952.51
1248,887,2025-04-24,done,17644.36
1249,230,04/04/2026,completed,561.1
1250,424,30/04/2025,pending,367.71
1251,391,2025-10-11,return,481.95
1252,56,08/13/2025,pending,153.65
1253,823,Apr 17 2025,cancelled,0.0
1254,523,2026-03-26,pending,3044.57
1255,694,Mar 16 2025,completed,79281.5
1256,835,29-11-2025,completed,2206.56
1257,3,02/06/2026,Annulé,1988.92
1258,780,Jul 13 2025,returned,6550.18
1259,442,16/10/2025,return,4323.82
1260,158,28-01-2026,returned,20026.54
1261,16,10/02/2026,cancelled,0.0
1262,914,01/24/2025,cancelled,0.0
1263,764,2026-01-30,completed,326.0
1264,89,07-08-2025,completed,69114.52
1265,923,Sep 27 2025,completed,2505.7
1266,232,2026-03-19,cancel,0.0
1267,749,03/10/2026,completed,1579.94
1268,702,16/08/2025,cancelled,0.0
1269,595,2026-03-19,done,5421.67
1270,209,Jan 22 2025,completed,1914.72
1271,302,2026-05-18,completed,8335.62
1272,58,Aug 08 2025,completed,5697.65
1273,891,15/03/2026,returned,766.81
1274,851,10/06/2025,OK,15835.61
1275,398,12/29/2025,pending,11040.97
1276,347,19/01/2025,completed,3916.16
1277,787,11/27/2025,completed,38304.4
1278,373,Jul 26 2025,completed,892.7
1279,449,Nov 22 2025,done,133.9
1280,796,2025-11-21,completed,74632.83
1281,377,12-09-2025,pending,66863.95
1282,227,May 02 2026,completed,146.62
1283,211,03/05/2026,completed,534.81
1284,172,05/03/2025,completed,101656.1
1285,695,30/04/2025,returned,26620.28
1286,935,2025-03-04,completed,2100.89
1287,399,18-11-2025,pending,4206.12
1288,265,Mar 29 2025,completed,51733.56
1289,300,2025-04-21,completed,19074.44
1290,496,24-01-2025,completed,17598.98
1291,688,Dec 12 2025,returned,4676.37
1292,47,04/12/2025,pending,255.35
1293,135,Sep 01 2025,completed,675.22
1294,491,10/18/2025,completed,9513.5
1295,177,01/09/2025,completed,89.27
1296,595,04/05/2025,completed,7208.85
1297,174,11/01/2025,cancelled,0.0
1298,666,25-03-2025,returned,65.82
1299,610,04/10/2025,completed,32213.67
1300,662,04/28/2026,completed,4424.71
1301,621,04/11/2026,completed,1497.41
1302,145,2026-04-08,completed,11991.19
1303,992,26-01-2025,pending,134.48
1304,970,2025-12-19,returned,664.02
1305,483,2025-05-16,cancelled,0.0
1306,246,11/15/2025,completed,4360.4
1307,400,15/11/2025,completed,1247.06
1308,914,13-04-2026,completed,66.11
1309,374,2025-02-20,completed,10765.45
1310,701,16/08/2025,returned,70.94
1311,564,09/01/2025,cancelled,0.0
1312,148,28/04/2025,completed,7033.07
1313,273,03-08-2025,completed,0.0
1314,982,2025-05-15,completed,10758.85
1315,706,04/17/2025,completed,67.34
1316,947,10/01/2026,completed,5016.52
1317,941,2026-01-30,completed,1077.15
1318,699,16-09-2025,completed,3087.64
1319,230,31/03/2025,returned,3322.6
1320,584,2025-05-05,completed,6340.64
1321,142,04/02/2026,completed,1777.18
1322,367,02/02/2026,completed,33819.02
1323,868,2026-05-01,completed,29679.77
1324,536,22-05-2025,returned,605.01
1325,529,10-02-2026,completed,5160.93
1326,550,09-08-2025,completed,22815.35
1327,789,23-04-2026,completed,4880.48
1328,430,24-11-2025,done,7464.17
1329,164,2025-08-10,pending,244.53
1330,18,Oct 23 2025,completed,2310.03
1331,699,2026-04-28,completed,139.89
1332,78,Jan 07 2026,cancelled,0.0
1333,548,02-02-2025,cancelled,0.0
1334,960,05-01-2026,returned,10208.25
1335,385,Mar 21 2025,completed,41085.16
1336,18,Jan 08 2025,completed,1575.18
1337,135,15/01/2025,DONE,5588.98
1338,605,21-07-2025,completed,1572.23
1339,696,08/03/2025,completed,666.83
1340,45,2025-02-12,completed,45808.84
1341,291,2026-01-05,cancelled,0.0
1342,972,17/05/2026,completed,7047.26
1343,245,18-01-2025,completed,3813.9
1344,57,Dec 19 2025,completed,6028.33
1345,452,03/21/2026,completed,908.94
1346,779,Sep 18 2025,OK,3072.2
1347,783,23/02/2025,completed,1767.19
1348,391,01/08/2025,returned,7711.41
1349,515,Apr 25 2025,completed,3735.21
1350,708,2025-06-23,completed,9682.06
1351,310,2025-09-09,pending,7716.3
1352,551,07/08/2025,returned,228.91
1353,227,16/03/2026,completed,7943.52
1354,695,26-01-2026,completed,38571.64
1355,739,16/03/2026,completed,4327.82
1356,678,15-02-2025,completed,533.38
1357,335,10-04-2026,DONE,196.96
1358,511,08/23/2025,done,3873.23
1359,263,May 08 2025,completed,2344.18
1360,395,26/08/2025,completed,2065.07
1361,742,2025-01-22,completed,2947.4
1362,385,2025-10-21,done,994.13
1363,862,Dec 02 2025,completed,196.34
1364,930,30/03/2025,completed,1703.46
1365,635,Feb 24 2025,completed,750.18
1366,110,01/25/2025,pending,4395.52
1367,877,Oct 11 2025,Annulé,15609.65
1368,911,2025-07-31,ok,6620.22
1369,117,Dec 31 2025,completed,2381.17
1370,194,2025-02-27,ok,5345.31
1371,628,2025-04-28,completed,1777.7
1372,875,25/02/2025,completed,48984.4
1373,573,Jun 02 2025,completed,2515.07
1374,250,15/02/2025,pending,1055.84
1375,256,11-08-2025,completed,23.47
1376,901,08/17/2025,pending,46413.97
1377,610,2026-01-06,completed,1920.82
1378,477,Jan 07 2026,completed,10796.24
1379,185,06/04/2025,completed,27147.39
1380,309,08/26/2025,return,974.52
1381,485,04/21/2026,pending,5190.22
1382,16,Oct 06 2025,completed,4485.56
1383,592,06/04/2026,completed,1970.99
1384,822,Mar 17 2026,cancelled,0.0
1385,273,09-01-2025,DONE,48269.06
1386,801,19-05-2025,completed,7943.0
1387,704,07-09-2025,completed,3509.22
1388,160,08/01/2026,completed,1470.82
1389,823,Jun 29 2025,completed,4187.97
1390,495,12/12/2025,completed,42867.48
1391,523,Jul 20 2025,Annulé,19462.27
1392,639,2025-09-25,return,755.37
1393,50,2025-05-29,completed,5617.49
1394,771,Feb 21 2025,pending,6760.52
1395,661,05/16/2025,completed,57696.92
1396,455,02/01/2025,cancelled,0.0
1397,165,2025-09-22,completed,2128.12
1398,841,14/08/2025,completed,390.45
1399,233,23-08-2025,completed,37158.95
1400,61,Feb 20 2026,completed,16008.66
1401,627,Feb 20 2026,DONE,7374.12
1402,167,12/11/2025,completed,1083.15
1403,764,2025-01-10,completed,64375.43
1404,456,Mar 29 2025,completed,18650.28
1405,998,2025-06-11,completed,0.0
1406,115,Mar 23 2026,completed,9379.22
1407,465,2026-03-02,completed,4056.44
1408,540,08/14/2025,cancel,0.0
1409,474,2025-06-09,completed,8739.73
1410,236,10-04-2025,completed,10281.42
1411,853,04/27/2025,completed,25116.57
1412,692,2025-10-02,completed,4386.56
1413,423,Sep 01 2025,completed,6076.85
1414,145,Jul 01 2025,completed,38208.02
1415,186,02/20/2026,completed,969.16
1416,477,18/10/2025,pending,2012.61
1417,486,Jun 29 2025,completed,169.6
1418,425,23/11/2025,cancelled,0.0
1419,587,2025-09-10,completed,2668.85
1420,244,06/13/2025,OK,11664.07
1421,98,01/22/2026,completed,5335.93
1422,262,Apr 06 2025,completed,2359.39
1423,542,07-08-2025,completed,1580.65
1424,480,2025-07-22,completed,520.34
1425,806,21/11/2025,completed,44138.62
1426,729,04-09-2025,completed,3414.3
1427,912,13-12-2025,completed,701.5
1428,249,03/16/2026,pending,1593.82
1429,618,02/01/2025,completed,2645.73
1430,424,Nov 27 2025,completed,2102.56
1431,679,11/15/2025,ok,1680.69
1432,89,05/07/2026,completed,109.34
1433,340,25-10-2025,completed,6738.51
1434,402,Mar 02 2026,completed,1385.35
1435,162,03/23/2026,pending,10842.86
1436,91,2025-12-17,completed,1814.54
1437,827,12/13/2025,completed,68673.77
1438,590,13/11/2025,return,17470.87
1439,636,Oct 09 2025,cancelled,0.0
1440,163,2025-12-01,ok,28834.68
1441,62,10/02/2026,done,1245.13
1442,353,30-04-2026,returned,1010.98
1443,636,27/11/2025,cancelled,0.0
1444,234,08/24/2025,completed,254.98
1445,711,15/06/2025,completed,2675.63
1446,911,09/05/2026,completed,2074.06
1447,706,Oct 26 2025,completed,221.33
1448,848,10/05/2025,completed,6852.32
1449,230,2025-11-29,completed,4101.84
1450,921,Mar 11 2025,cancelled,0.0
1451,105,01/07/2025,completed,984.73
1452,419,26/01/2025,completed,3372.66
1453,368,Aug 18 2025,completed,5173.06
1454,917,2025-09-28,completed,1799.59
1455,919,06/25/2025,completed,709.74
1456,178,2026-01-30,completed,180.49
1457,843,Mar 07 2025,DONE,827.98
1458,986,06/22/2025,returned,11451.96
1459,747,2025-03-26,completed,33183.15
1460,803,12/20/2025,returned,3669.32
1461,596,03/17/2025,pending,804.56
1462,496,11/04/2025,ok,288.21
1463,364,15-08-2025,completed,2893.01
1464,634,31-12-2025,completed,8397.1
1465,960,26/11/2025,completed,126.62
1466,558,04/10/2025,Annulé,285.29
1467,826,05/22/2025,completed,0.0
1468,580,Oct 06 2025,completed,8290.52
1469,599,Sep 28 2025,completed,192.02
1470,284,2025-08-21,Annulé,5711.79
1471,329,03/19/2025,completed,155.4
1472,873,10/10/2025,completed,709.76
1473,578,26-07-2025,completed,8586.92
1474,752,2025-11-20,completed,4585.8
1475,390,2025-11-04,returned,12188.34
1476,364,01/20/2026,cancelled,0.0
1477,24,24/05/2025,completed,6669.18
1478,170,2025-06-01,completed,3812.32
1479,748,2025-10-20,done,9152.88
1480,769,19/10/2025,completed,881.31
1481,527,12/29/2025,completed,3529.5
1482,956,19-07-2025,cancelled,0.0
1483,770,05/09/2026,completed,3538.26
1484,134,2026-02-16,pending,37863.19
1485,325,04/16/2026,completed,3677.96
1486,44,01/08/2026,completed,2882.7
1487,771,04/01/2026,return,24585.69
1488,466,Feb 19 2025,Annulé,660.99
1489,327,2026-01-21,completed,3549.55
1490,153,23/01/2026,completed,2411.67
1491,964,Feb 27 2026,completed,14698.7
1492,178,10/12/2025,completed,0.0
1493,674,Apr 16 2025,completed,5991.16
1494,639,05/14/2026,completed,25038.92
1495,609,10/05/2026,done,45992.4
1496,26,May 21 2025,completed,25132.23
1497,288,27/04/2025,completed,3416.4
1498,909,17/03/2025,completed,60.86
1499,311,03-12-2025,completed,1283.91
1500,200,23-09-2025,completed,9592.95
1501,390,16/02/2025,completed,18704.19
1502,132,21-03-2026,completed,9567.63
1503,294,23-02-2026,done,2537.91
1504,189,03/15/2025,completed,4673.71
1505,284,2025-03-25,completed,1594.31
1506,773,Jun 04 2025,pending,5884.39
1507,442,Mar 17 2025,done,70.39
1508,140,19/05/2025,completed,437.79
1509,808,05/30/2025,completed,7373.94
1510,577,Dec 07 2025,done,372855.34
1511,742,Mar 25 2026,completed,513.87
1512,225,28-12-2025,OK,429.14
1513,293,19/05/2025,DONE,920.69
1514,618,09/07/2025,completed,454.88
1515,144,29/07/2025,completed,1895.56
1516,899,27-04-2026,completed,1680.24
1517,287,Mar 26 2025,completed,119.14
1518,931,2026-03-30,completed,2938.18
1519,177,11/03/2025,completed,2376.84
1520,148,Jan 16 2025,completed,411.35
1521,635,27/05/2025,completed,3166.76
1522,847,2026-04-03,completed,3241.25
1523,517,13-05-2025,return,353.12
1524,43,2026-03-16,completed,5226.84
1525,257,09/06/2025,completed,33426.13
1526,927,16/01/2026,completed,31094.45
1527,937,Oct 29 2025,completed,2366.86
1528,816,30/11/2025,completed,15538.82
1529,80,12/08/2025,completed,26123.15
1530,548,09/05/2026,completed,1379.31
1531,773,18-12-2025,completed,12505.85
1532,91,2026-02-15,completed,26580.74
1533,252,23/05/2025,pending,3098.94
1534,853,Jun 29 2025,DONE,823.84
1535,801,2026-05-11,completed,2026.86
1536,204,04/01/2026,cancelled,0.0
1537,513,05/29/2025,ok,2792.27
1538,76,Dec 23 2025,completed,5427.15
1539,679,25/04/2025,completed,2158.93
1540,447,04/21/2026,DONE,54789.16
1541,652,15-11-2025,Annulé,14085.47
1542,281,14-05-2026,completed,197.28
1543,976,Sep 20 2025,Annulé,3733.41
1544,388,27/03/2026,OK,86.14
1545,738,2025-01-09,completed,1845.34
1546,111,Apr 20 2026,cancelled,0.0
1547,312,18-03-2026,completed,840.46
1548,912,04/10/2026,completed,47997.04
1549,199,29-03-2025,completed,2453.83
1550,556,11/23/2025,completed,51.95
1551,824,2026-04-28,completed,5509.74
1552,40,04/17/2026,completed,216.75
1553,681,06/06/2025,Annulé,1790.38
1554,938,Mar 12 2026,completed,299.19
1555,438,07/06/2025,completed,21968.06
1556,54,Sep 30 2025,completed,30187.29
1557,473,28-03-2026,Annulé,8400.83
1558,572,Apr 15 2025,OK,5560.82
1559,529,03/19/2025,OK,3756.42
1560,29,03-01-2025,completed,22676.38
1561,320,09/12/2025,completed,19369.45
1562,448,04/09/2025,pending,1163.09
1563,51,08/06/2025,completed,2587.68
1564,716,24/04/2026,cancelled,0.0
1565,363,Feb 27 2025,cancelled,0.0
1566,622,Aug 02 2025,completed,44853.05
1567,144,10/01/2025,completed,1123.24
1568,609,11/08/2025,completed,7393.22
1569,709,2025-02-03,cancelled,0.0
1570,303,05-11-2025,completed,23347.98
1571,653,02/02/2025,completed,170.23
1572,296,04/07/2026,completed,23320.2
1573,670,22/09/2025,completed,4098.05
1574,436,Sep 11 2025,pending,1274.04
1575,917,09/25/2025,completed,5887.2
1576,838,Apr 12 2026,completed,76353.44
1577,862,11-12-2025,completed,28911.88
1578,551,05/11/2025,completed,483.25
1579,294,Nov 21 2025,completed,11735.47
1580,946,17-09-2025,completed,9536.88
1581,932,03/22/2025,returned,63.1
1582,377,05-03-2026,completed,24752.0
1583,658,05/06/2025,returned,852.41
1584,221,2025-08-05,completed,1697.71
1585,739,Jan 31 2026,pending,994.19
1586,550,22-01-2026,completed,6884.45
1587,990,Feb 25 2026,returned,1768.52
1588,353,06/12/2025,completed,1023.56
1589,552,12/12/2025,completed,1759.44
1590,591,14-07-2025,completed,1473.27
1591,621,16-05-2025,completed,1046.54
1592,701,Jul 08 2025,completed,1931.98
1593,313,17/06/2025,completed,322.02
1594,845,24/02/2026,completed,12145.92
1595,772,Mar 21 2025,completed,18594.12
1596,259,10-01-2025,completed,625.13
1597,430,15-07-2025,Annulé,14410.14
1598,180,19-04-2026,completed,359.33
1599,975,2026-04-14,completed,205.15
1600,389,03/06/2025,OK,1985.02
1601,247,Oct 27 2025,completed,3667.82
1602,488,Nov 16 2025,pending,7735.53
1603,649,25/01/2025,completed,2854.87
1604,926,04/09/2025,completed,7368.0
1605,163,04-10-2025,completed,6586.94
1606,878,09/09/2025,Annulé,4576.48
1607,526,Apr 24 2025,pending,1613.52
1608,957,16-12-2025,return,9323.44
1609,964,03/09/2025,completed,13710.96
1610,810,29/04/2025,cancelled,0.0
1611,362,2025-03-02,return,17949.39
1612,558,2025-10-01,pending,21538.72
1613,541,28-01-2026,completed,174.23
1614,879,2026-05-10,completed,229.71
1615,845,07/23/2025,completed,6165.52
1616,461,Jan 16 2026,completed,1578.27
1617,582,Feb 21 2025,completed,365.31
1618,244,May 28 2025,returned,13222.65
1619,491,10/13/2025,completed,15717.55
1620,141,2025-12-06,completed,689.8
1621,907,27/01/2026,Annulé,286.38
1622,881,08/06/2025,returned,1383.81
1623,497,2025-11-12,completed,26091.76
1624,760,08/30/2025,done,3620.35
1625,40,04/05/2025,DONE,336.24
1626,616,03/09/2025,DONE,347.01
1627,80,20/08/2025,completed,785.05
1628,361,16-11-2025,completed,4216.05
1629,89,04/22/2025,completed,8485.76
1630,718,2025-06-25,completed,129.01
1631,817,02/17/2025,returned,8760.34
1632,478,10/11/2025,completed,2494.35
1633,151,2026-02-25,completed,2274.28
1634,500,2026-05-05,Annulé,10724.39
1635,290,2025-10-27,completed,739.8
1636,530,2025-09-24,completed,12741.67
1637,178,Jun 13 2025,completed,1485.24
1638,269,Jun 28 2025,completed,36986.86
1639,194,01/11/2026,completed,221.6
1640,846,01/10/2025,Annulé,18134.89
1641,41,02-07-2025,completed,21853.68
1642,331,21/05/2025,completed,735.79
1643,308,12/04/2026,completed,784.01
1644,911,05/27/2025,pending,6382.33
1645,168,12/08/2025,pending,1105.91
1646,854,2025-03-03,return,767.68
1647,99,Jun 21 2025,completed,665.01
1648,833,11/04/2026,completed,329.27
1649,728,Dec 31 2025,completed,1449.47
1650,294,02/04/2026,completed,1485.74
1651,405,2025-03-06,completed,29063.58
1652,951,Jun 17 2025,returned,1936.52
1653,684,Jun 16 2025,completed,4515.55
1654,93,07/10/2025,Annulé,3176.21
1655,733,18-05-2025,pending,22284.33
1656,702,29-12-2025,completed,18790.24
1657,548,03/31/2025,pending,615398.4
1658,175,11/03/2025,completed,92.83
1659,712,03/05/2025,completed,8314.93
1660,730,05-11-2025,completed,2267.58
1661,113,28-08-2025,return,29294.5
1662,95,03/06/2026,completed,5030.39
1663,203,2025-04-25,returned,121532.83
1664,758,09/04/2025,completed,6912.37
1665,107,03/04/2026,Annulé,293.36
1666,264,Sep 22 2025,completed,3296.15
1667,566,08/12/2025,completed,6980.96
1668,373,20/04/2026,completed,9623.97
1669,677,10-01-2025,returned,141.68
1670,74,17/06/2025,cancelled,0.0
1671,974,02/26/2025,cancelled,0.0
1672,701,03/24/2026,completed,135.97
1673,293,Apr 04 2026,done,115.9
1674,97,2025-06-11,completed,5592.48
1675,301,02/06/2025,completed,1509.36
1676,307,31-01-2026,completed,26269.9
1677,117,04/21/2026,completed,600.33
1678,958,26/08/2025,completed,2519.21
1679,539,Jan 02 2025,pending,30412.47
1680,288,10-02-2025,completed,2545.61
1681,614,28/09/2025,cancelled,0.0
1682,300,2025-06-29,completed,14425.44
1683,139,04/06/2026,completed,8882.16
1684,752,2025-07-02,completed,4235.08
1685,879,11/05/2025,completed,14185.08
1686,673,Jul 21 2025,returned,130.72
1687,315,Dec 01 2025,completed,569.34
1688,253,2025-07-23,pending,180.91
1689,450,07/08/2025,completed,729.63
1690,425,12/12/2025,OK,32875.97
1691,78,Sep 07 2025,returned,1072.79
1692,7,14/04/2025,completed,310.2
1693,572,09/19/2025,returned,2614.49
1694,827,21/04/2026,completed,9251.74
1695,868,2025-11-05,pending,2103.9
1696,92,07/30/2025,completed,750.92
1697,820,22/02/2026,pending,18160.25
1698,475,22-09-2025,done,4869.8
1699,670,Mar 03 2025,cancel,0.0
1700,858,21-04-2025,completed,27326.62
1701,445,2025-04-29,completed,3730.09
1702,799,30/10/2025,returned,343.66
1703,582,02/08/2026,completed,821.2
1704,16,2025-05-18,completed,21813.37
1705,90,2026-02-17,return,10071.13
1706,852,14-06-2025,completed,309.29
1707,861,Aug 19 2025,completed,6092.74
1708,639,06/05/2025,cancelled,0.0
1709,445,03/02/2025,returned,22323.15
1710,865,2025-05-29,completed,10262.03
1711,910,15/05/2026,pending,33647.28
1712,430,07-06-2025,completed,1416.69
1713,935,14-08-2025,completed,45799.73
1714,745,11/24/2025,return,23155.8
1715,313,06-03-2026,returned,7176.09
1716,63,Jan 18 2026,completed,16063.62
1717,924,10/28/2025,pending,444.12
1718,677,14/04/2026,completed,978.38
1719,334,2026-05-16,completed,18877.53
1720,71,03/09/2026,completed,12115.14
1721,496,09-02-2026,completed,3585.99
1722,984,06/20/2025,completed,1708.32
1723,35,01/09/2026,completed,9789.27
1724,798,27/03/2026,OK,8447.86
1725,587,2025-01-19,completed,840.42
1726,22,18-03-2026,return,2585.98
1727,57,02-10-2025,completed,579.57
1728,969,02/01/2026,completed,3100.68
1729,757,06/10/2025,completed,12025.37
1730,197,09/25/2025,completed,0.0
1731,171,07/01/2026,completed,14.17
1732,708,Mar 27 2025,completed,144.41
1733,340,2025-01-02,completed,17635.79
1734,977,2025-07-19,completed,912.39
1735,928,28/10/2025,completed,1406.5
1736,132,Mar 09 2026,completed,4146.48
1737,597,03/03/2025,completed,3058.82
1738,709,10/02/2025,pending,8153.39
1739,669,Jan 18 2026,cancel,0.0
1740,371,19/09/2025,completed,13859.28
1741,762,Sep 30 2025,OK,1924.93
1742,607,02/05/2025,completed,419.19
1743,880,2025-12-18,completed,2767.35
1744,143,02/23/2025,completed,255.54
1745,470,07-12-2025,completed,6581.79
1746,654,17/05/2025,completed,562.7
1747,142,2025-10-15,completed,5312.12
1748,519,03/12/2025,completed,1023.48
1749,173,Jan 26 2025,returned,651.45
1750,600,11-11-2025,pending,6653.16
1751,454,2025-07-07,completed,63055.37
1752,724,Sep 30 2025,pending,3249.49
1753,628,07/10/2025,completed,93322.11
1754,863,07/21/2025,completed,1877.1
1755,279,Sep 10 2025,completed,161.44
1756,870,2026-05-06,completed,5229.94
1757,91,27-10-2025,OK,1069.82
1758,766,08/08/2025,completed,14376.79
1759,336,10/03/2025,completed,9560.48
1760,705,06-06-2025,completed,6960.04
1761,806,26-10-2025,completed,190.96
1762,8,02/11/2025,completed,1406.01
1763,158,02-02-2025,pending,270.45
1764,510,2025-09-30,pending,17498.17
1765,62,26/01/2026,returned,4817.06
1766,184,2025-12-24,cancel,0.0
1767,623,07/05/2026,completed,213.03
1768,102,04-03-2025,completed,496.35
1769,236,10/15/2025,cancelled,0.0
1770,939,23/12/2025,cancel,0.0
1771,758,11-03-2025,completed,5315.24
1772,570,2025-11-09,completed,8748.81
1773,723,10/11/2025,completed,471.74
1774,871,05-04-2025,completed,5997.54
1775,317,2025-04-05,completed,0.0
1776,963,Mar 06 2026,cancelled,0.0
1777,369,02-09-2025,completed,4964.55
1778,328,2025-10-13,returned,254072.6
1779,521,2025-11-15,completed,1858.95
1780,338,02-11-2025,completed,1180.6
1781,148,09/09/2025,completed,81495.11
1782,421,05/26/2025,completed,24713.07
1783,643,2026-02-01,completed,2006.57
1784,87,Feb 02 2026,completed,7557.08
1785,808,01-02-2026,completed,31683.8
1786,737,2026-05-16,completed,8316.14
1787,110,2025-12-17,completed,2911.89
1788,676,Jan 16 2025,pending,77.71
1789,739,2025-10-14,DONE,3754.96
1790,769,04/06/2026,completed,1451.56
1791,25,2025-11-17,completed,3781.2
1792,619,2025-07-14,completed,3991.41
1793,638,28/07/2025,pending,732.9
1794,78,2026-05-13,completed,6614.46
1795,915,Dec 12 2025,DONE,824.66
1796,451,06/22/2025,completed,353756.06
1797,182,27-11-2025,pending,698.92
1798,714,28/10/2025,completed,24396.22
1799,179,Jan 19 2025,ok,18019.4
1800,518,May 10 2026,pending,128.4
1801,54,Dec 08 2025,ok,199214.92
1802,821,02/05/2025,completed,10527.9
1803,318,15-02-2026,OK,235.06
1804,744,2025-05-09,completed,495.63
1805,6,05/03/2026,completed,20401.24
1806,686,09-07-2025,cancel,0.0
1807,758,04/21/2026,returned,5092.72
1808,493,06/03/2025,return,2345.47
1809,650,06-02-2025,done,11988.1
1810,618,03/10/2025,completed,2354.62
1811,371,16/01/2026,cancelled,0.0
1812,728,2025-05-07,completed,8336.26
1813,445,May 16 2026,completed,17275.6
1814,614,10/07/2025,done,4436.19
1815,222,2026-04-18,completed,7877.26
1816,754,2026-03-04,completed,3300.52
1817,525,09/25/2025,completed,14035.81
1818,47,03/01/2025,cancelled,0.0
1819,319,22-07-2025,done,15805.44
1820,973,03/03/2025,completed,17749.2
1821,28,24-04-2025,return,1181.02
1822,752,Feb 23 2025,cancel,0.0
1823,798,2026-05-19,pending,7416.96
1824,113,2025-04-13,completed,13632.97
1825,974,Jan 13 2025,completed,3024.97
1826,564,Jan 14 2025,done,75.45
1827,582,2025-05-30,completed,2897.01
1828,374,15-12-2025,completed,67835.05
1829,495,12/10/2025,returned,21954.26
1830,816,May 29 2025,completed,1770.29
1831,831,31-01-2025,pending,22847.29
1832,442,06-02-2025,completed,1052.5
1833,22,Apr 29 2025,completed,7487.61
1834,420,01/09/2026,pending,25576.43
1835,87,2025-08-27,completed,64701.89
1836,509,15/01/2026,completed,133.29
1837,36,03/19/2026,completed,4889.75
1838,999,2025-02-14,completed,612.18
1839,352,08/20/2025,completed,12392.64
1840,194,01/12/2026,completed,0.0
1841,875,30/11/2025,completed,133.62
1842,369,Dec 11 2025,completed,811.7
1843,10,31/01/2025,completed,3760.59
1844,348,Jan 03 2026,ok,774.18
1845,654,2025-09-11,completed,222.67
1846,392,2025-11-01,completed,650.02
1847,112,2025-09-16,pending,26489.18
1848,105,17/04/2026,completed,3809.9
1849,583,02/18/2025,completed,9345.98
1850,567,2025-09-08,completed,2403.42
1851,669,Dec 13 2025,completed,127.92
1852,447,2025-02-04,completed,5931.7
1853,112,2025-11-29,completed,508.52
1854,430,01/15/2026,completed,9902.3
1855,174,10-09-2025,cancelled,0.0
1856,934,13/09/2025,completed,2912.04
1857,987,06/01/2025,completed,2851.32
1858,220,07/06/2025,completed,2947.65
1859,244,12/21/2025,completed,101633.29
1860,642,14-07-2025,completed,4788.84
1861,166,Apr 05 2025,returned,3680.51
1862,79,Aug 23 2025,returned,207.52
1863,264,Jan 11 2025,completed,1524.39
1864,331,15-08-2025,completed,1255.87
1865,202,2026-05-09,returned,1097.39
1866,466,2025-10-28,completed,18660.47
1867,99,02/25/2025,return,7588.04
1868,931,Apr 07 2026,completed,2481.94
1869,957,2025-12-19,completed,102077.04
1870,912,02/05/2026,completed,244.47
1871,970,Jun 01 2025,completed,1075.31
1872,871,19/01/2026,cancelled,0.0
1873,615,Oct 08 2025,pending,7992.25
1874,278,Jul 11 2025,completed,176.09
1875,673,10/14/2025,done,272.92
1876,328,10/12/2025,completed,36531.78
1877,534,03/19/2025,completed,8559.7
1878,913,23-07-2025,completed,1088.84
1879,338,2025-03-13,pending,2213.77
1880,647,12/08/2025,completed,14699.0
1881,230,2025-07-07,completed,11136.62
1882,436,May 27 2025,completed,8944.64
1883,577,2026-04-02,completed,428.02
1884,583,17/05/2026,cancelled,0.0
1885,20,10/12/2025,cancelled,0.0
1886,565,07-05-2026,pending,2065.32
1887,2,14-04-2025,completed,30.15
1888,643,12/12/2025,completed,4553.44
1889,847,2026-04-03,return,8739.66
1890,553,16-11-2025,completed,10235.86
1891,31,27/12/2025,completed,355.0
1892,252,02/03/2025,done,527.29
1893,131,Jun 01 2025,completed,3348.16
1894,307,04/07/2025,cancelled,0.0
1895,913,21-05-2025,returned,2895.96
1896,752,01/02/2026,completed,3201.63
1897,577,10/18/2025,completed,70116.19
1898,491,2025-02-09,ok,1949.48
1899,849,03/27/2026,cancelled,0.0
1900,186,Feb 04 2025,completed,4630.71
1901,355,Mar 11 2025,completed,961.96
1902,462,Jun 29 2025,returned,867.2
1903,293,01/20/2025,completed,32740.1
1904,107,20/10/2025,completed,7506.2
1905,208,15-02-2026,completed,64.3
1906,86,11/02/2025,completed,5135.56
1907,194,20/05/2026,cancelled,0.0
1908,426,Sep 09 2025,completed,14629.48
1909,90,12/05/2026,ok,56582.25
1910,809,2025-03-29,pending,16161.42
1911,548,10/10/2025,completed,29781.08
1912,143,13-07-2025,completed,437.12
1913,394,Oct 04 2025,completed,22087.6
1914,770,15-02-2026,completed,2784.16
1915,215,06-05-2025,completed,7618.72
1916,918,04/03/2026,completed,0.0
1917,7,May 08 2026,pending,9019.87
1918,680,12-09-2025,completed,56331.6
1919,90,29-04-2025,completed,15884.93
1920,328,14-08-2025,completed,25579.26
1921,21,05/08/2026,returned,17406.81
1922,839,18-02-2026,completed,3825.54
1923,248,Jul 08 2025,completed,1183.32
